subscriber;message_body;timestamp 
8;Hey what was the name of the lady that sang that song thats supposed to be very funny jim was tellng me about it;7/25/11 12:42 
8;Bonnie raitt total eclipse of the heart parody;7/25/11 12:44 
8;K thanks;7/25/11 12:45 
8;Works now;7/25/11 16:38 
8;I just log into the AP.;7/25/11 16:39 
8;It worked lol;7/25/11 16:39 
8;Must of been a glitch.;7/25/11 16:40 
13;I have copys of phone on computor need y fixed;7/25/11 20:08 
13;Huh?;7/25/11 20:08 
62;Do you have power today.;7/25/12 8:03 
62;Yes :/;7/25/12 8:03 
13;Call me;7/26/11 14:09 
8;Thank you i was shocked to see timmy he got bean bag game from down stairs n;7/26/11 20:36 
4;Heads up, listed you as a reference on my apartment application, so they may be calling you soon;7/26/12 11:30 
4;Sounds good;7/26/12 11:41 
49;Hey sister you made. 64$ today, mom made 30$ timmy 5$.;7/26/12 14:51 
40;We are on our way out;7/26/12 17:27 
39;We are heading out;7/26/12 19:19 
62;I hope u r getting timmy tonight.;7/26/12 19:21 
62;I am :));7/26/12 19:30 
39;Thanks for leaving me dishes and food in the garbage disposal. Have A GREAT night.;7/26/12 20:38 
39;Hope you enjoyed John's the kids were disappointed not to say goodbye.;7/26/12 20:40 
39;Well, they were eating dinner and i didn't want to distract them and they get into trouble. Don't want to break any rules. Besides, are we not entitled to eat?;7/26/12 20:43 
8;Mini computer not working, not connecting to Internet;7/26/12 9:38 
8;Is wifi working in the building?;7/26/12 9:39 
8;nm got it working, it just keeps disconnecting itself;7/26/12 9:39 
8;Yeah;7/26/12 9:39 
8;I had it hooked up for over an hour the other day.;7/26/12 9:40 
8;Maybe it was spurious;7/26/12 9:50 
8;What is IP and make/model of your printer again?;7/26/12 9:52 
8;4.25 laserjet 2100 or 2200 use the 2200 if you can;7/26/12 9:54 
13;Thank you for your help im very gratful one day at a time;7/27/11 10:27 
13;No prob;7/27/11 10:35 
70;Which one?;7/27/12 17:52 
70;Where are you.;7/27/12 9:41 
70;Parking lot;7/27/12 9:42 
3;U guys going to amber's parents tomo, if so can i come along?;7/29/11 17:22 
3;Yeah man. Want to meet up around 3pm?;7/29/11 17:23 
3;Yeah, cigars?;7/29/11 17:24 
3;Sure;7/29/11 17:24 
3;Is ted's dad bringing the prostitutes and the powder?;7/29/11 17:26 
3;What? Lol, he talks....;7/29/11 17:26 
3;At the lounge;7/29/11 18:40 
35;Timmy called. They are on their way home. Staying in Kentucky. Jenny says they will be at Friday on Sunday at 6pm. Said to tell you and daddy Michael that he loves you both and see you day after tomorrow.;7/29/11 21:51 
22;Hey ur garage door is open. It is 11PM. If I don't hear from you in the next few minutes I will try to shut it. Didn't want to wake u up by calling.;7/29/11 23:18 
22;Closed ur garage;7/29/11 23:36 
95;Wanted to wish you all a great day.;7/29/12 11:24 
62;So since Susie ripped into me last night about Michael...if she asks you can you just for once go with it and say you booked it before telling us??? Since she;7/29/12 9:21 
62;to not let him go anyway IF she doesn't end up just giving the entire spot to someone else to spite him if she can find someone.;7/29/12 9:21 
62;thinks we lied to her about why he couldn't work wheaton as is, I don't need her coming to you asking why he needs to go.  There's a good chance she's gonna try;7/29/12 9:21 
62;assed...it should get his mind off things (hopefully);7/29/12 9:23 
62;But I told her it wouldn't be a big deal had you not already booked and that I think it will be good for him to get away since the 8th is a year since his mom p;7/29/12 9:23 
22;No prob;7/30/11 10:00 
4;U may want to bring swim trunks ;7/30/11 14:35 
4;Sure thing;7/30/11 14:37 
36;I got wrist bands for lulu and cupcake;7/30/11 17:04 
36;Thank you.;7/30/11 17:05 
22;Thanks brother ;7/30/11 9:56 
62;Susie just told Michael he's done;7/30/12 12:21 
6;Hey my friend noah is coming tonight;7/30/12 14:17 
95;How are my  sisters?  Have not heard from you in a minute or two?  Smooches!;7/30/12 16:33 
88;You are so EVIL EVIL and I thought you loved me guess not. That is just plan EVIL;7/31/12 18:08 
88;Damn it was good.;7/31/12 18:28 
95;I am good. Looking forward to a four day weekend soon.;7/31/12 18:28 
88;Not fair you are evil;7/31/12 18:29 
95;<:)>;7/31/12 19:12 
1;Whatcha up to today?;8/13/11 11:35 
1;About to go for a run, a little work and no plans for later, hbu?;8/13/11 11:36 
1;Gotta finish writing quizzes for class I'm teaching then nothing later;8/13/11 11:37 
1;Cool, wanna do something?;8/13/11 11:38 
1;Yeah;8/13/11 11:39 
1;I think it is going to rain, so probably just chill here, maybe play a game or something;8/13/11 11:39 
1;Otherwise a bonfire ;8/13/11 11:39 
1;Sounds good;8/13/11 11:43 
1;Hungry for zucchini stew;8/13/11 17:41 
1;Did u eat yet?;8/13/11 17:43 
1;Nope;8/13/11 17:43 
1;I was thinken of picken up some panera;8/13/11 17:47 
1;K;8/13/11 17:47 
1;I am headin home now, wanna come over after u get panera?;8/13/11 17:59 
1;Sure, do u guys have some zucchini stew over there?;8/13/11 18:02 
1;Absolutely ;8/13/11 18:07 
1;Ur more than welcome to have dinner with us;8/13/11 18:07 
1;When will be over, we are hoping to eat soon?;8/13/11 18:18 
1;In a minute, picking up coffee;8/13/11 18:36 
1;K kewl;8/13/11 18:37 
13;Roses are red violets stink your dad is beautiful to yotu smile see me before i become angle flying over yoto dad;8/13/11 18:47 
62;We are on 75 just so you know;8/13/12 12:35 
62;Did you go south? We are at mile Ethaner 150. Going about 65 miles per hour. You should catch us soon.;8/13/12 12:36 
62;Yes we went south we are at exit 120 doing about 70;8/13/12 12:37 
62;We are at 64;8/13/12 12:44 
62;Exit 70 exit 55 to Chicago.;8/13/12 12:44 
62;We are on 65. Go toward Chicago not Ohio.;8/13/12 12:45 
62;Got it;8/13/12 12:46 
62;Rain @ 40 exit.;8/13/12 12:54 
62;Yea we are getting dribbled at mile marker 75;8/13/12 12:55 
39;On our way home. 230 more miles. Should be home after 4:30 pm. May have to stop for gas and potty breaks. So maybe add a 1/2 hours or so on to eta.;8/13/12 13:03 
62;We need a rest area. One coming up?;8/13/12 14:01 
62;Ok.;8/13/12 14:03 
62;We just passed one right before mile marker 40...;8/13/12 14:03 
62;We are gonna stop here in a minute...just got on 94;8/13/12 14:04 
62;Why you stopping;8/13/12 14:05 
62;I gotta peepee :-[;8/13/12 14:06 
62;I gotta peepee :-[;8/13/12 14:06 
62;So where is your rest area?;8/13/12 14:07 
62;Ok;8/13/12 14:08 
62;I dunno where ours is gonna be;8/13/12 14:08 
62;We are stopping at 40;8/13/12 14:08 
62;Were you waning to stop anywhere in the way home??? Like south side or whatever???;8/13/12 14:33 
62;We stopped at the rest area just before exit 68 on 94...we are back on the road;8/13/12 14:33 
62;No, straight home. mindy lost her tooth.;8/13/12 14:43 
62;Yay!!!!!!;8/13/12 14:44 
62;She is crying. She thinks it broke off.;8/13/12 14:45 
62;Awwwwww why?!?!;8/13/12 14:46 
62;She thought it was not ready to fall out.;8/13/12 14:47 
62;Ooooooooh I'm sure she's ok :-);8/13/12 14:47 
62;She was eating her cookie when it fell out.;8/13/12 14:47 
62;We are at exit 70. Almost to your rest area.;8/13/12 14:48 
62;Poor thing....where are you guys at???;8/13/12 14:48 
62;When you get home, take something out for dinner and unpack the car. Make sure nothing is broken. Start dinner and set the table. You will be home way before us.;8/13/12 14:50 
12;Call me. When can.;8/13/12 19:18 
13;Aunt sheila died 9 a.m call aunt mary tomarrowand;8/13/12 22:08 
13;Yes;8/14/12 10:10 
13;In class;8/14/12 10:10 
13;Thank you. Call later.at meeting from 12 till1 p.m. Labor daysept3 2~8 p.m.very nice dinner and band.;8/14/12 10:14 
43;I'm on campus today if you want to install my other machine;8/14/12 10:32 
39;How's the foot?;8/14/12 12:54 
39;Sore as hell. Dr apt tomorrow. All out of tetanus at dr corse due to power outage last week.;8/14/12 16:17 
39;So u wont know till tomorrow if u need stitches?;8/14/12 16:34 
39;More so if adam cleaned it enough. It is too late to stitch now to the best of my knowledge.;8/14/12 17:18 
39;When did the kids get baths?;8/14/12 20:14 
39;Not while with me. They were in the pool daily. There was not enough time to bathe each night and have them in bed on time.;8/14/12 20:17 
39;:( they both are red in the underwear area. I have to take them to the doctor tomorrow.;8/14/12 20:18 
39;fine.;8/14/12 20:19 
39;They were not while with me.;8/14/12 20:19 
39;I am just stating what I saw. Don't get pissy.;8/14/12 20:20 
39;they dont develope this overnight and they should have been washed after going in the pool. They wont be able to go next time.;8/14/12 20:21 
39;Fine.;8/14/12 20:22 
39;care about my kids' health. GOOD NIGHT!;8/14/12 20:23 
39;great. I now have to pay $100 tomorrow to have them looked at and then I have to pay for their antibiotics. Dont give me an additude just because u dont;8/14/12 20:23 
39;I don't want to hear shit about it when I don't ask in the future. I don't need to be reprimanded by my child.;8/14/12 20:23 
39;Whatever. Your financial problems are not mine to be concerned with. Your HMO Deductible is only 20 bucks. You said so.;8/14/12 20:24 
39;I dont need to see my kids screaming because they are in pain!;8/14/12 20:24 
39;or 3 nights! Dont text me again;8/14/12 20:29 
39;g like u said u would. Bottom line is that i'm not risking my marriage anymore to give u a chance to damage my kids. How dare you not give them a bath f;8/14/12 20:29 
39;Bullshit. I dont talk to you about my shit because it just turns into a sob story about ur finances and how u dont have the money to pay for my schoolin;8/14/12 20:29 
13;Did you get mesage about aunt sheila;8/14/12 8:49 
8;Leaving now;8/15/11 12:06 
8;Ok heading over there;8/15/11 12:07 
8;We are here;8/15/11 12:13 
8;Call me when you have time;8/15/11 14:35 
8;K;8/15/11 14:36 
8;What time you get off;8/15/11 18:32 
8;Late;8/15/11 18:38 
43;Are you here?;8/15/12 15:33 
40;"Dr John Doe said you did a very good job on my foot. Thank you again.";8/15/12 18:39 
40;You're welcome, did it require stitches?;8/15/12 19:07 
40;Nope. She said the way you taped.it kept the skin from pulling open. She put a bandaid on it. No tetanus;8/15/12 19:16 
40;Shot either. But recommended that I get one with the Purtussia boost in it if I decide to.;8/15/12 19:18 
40;That's great, glad I could help out and that you are healing well.;8/15/12 19:19 
40;Me too. Thanks again.;8/15/12 19:20 
40;You're welcome;8/15/12 19:21 
56;She is doing good. Strange situation that we have no answer for. She sees the Dr today.;8/16/11 10:17 
56;Keep me posted and I hope all goes well~love you!;8/16/11 10:21 
48;We'll see u at noon at cantina in evergreen park, il;8/16/11 10:22 
56;Love you too. I will keep you posted.;8/16/11 10:22 
48;See you there.;8/16/11 10:23 
48;Running late, order without me;8/16/11 11:54 
48;K;8/16/11 11:57 
48;Me too running late;8/16/11 11:57 
63;This is Bill. Who ordered the server licenses?;8/16/11 14:06 
63;What server licenses?;8/16/11 14:38 
63;It looks likely that our server license comes with license choices that u can make after the purchase:-)  that might make things easier;8/16/11 18:45 
56;How is your mom?  lucy;8/16/11 9:14 
62;Omg I think Dick just made me manager!!!!!! >.<;8/16/12 10:42 
62;I am happy for you. I just hope it works.out for you.;8/16/12 19:48 
63;Prof is in her office.;8/17/11 14:48 
63;Ok. I have a meeting from 9:30 to 11:30 I think. If you need me I will ne available via text messages.;8/17/11 8:30 
62;Ok sorry to bother you;8/17/12 10:09 
62;Np;8/17/12 10:43 
62;I'm hoping it will at least be pending today that way maybe it will clear tomorrow morning :-/;8/17/12 10:59 
62;Ok thanks again;8/17/12 11:22 
62;I hope to have answer soon;8/17/12 11:22 
62;Nothing yet showing up. Not even pending.;8/17/12 12:11 
62;:-( Eish....ok thanks;8/17/12 12:13 
4;You pass?;8/17/12 14:54 
4;I think so;8/17/12 15:15 
4;Lol sweet! What are you guys up to tonight?;8/17/12 15:39 
4;Enjoying some time together without spanish homework interrupting :);8/17/12 15:54 
4;Ahhh lol well I'll leave you that....;8/17/12 16:06 
4;To that*;8/17/12 16:07 
83;Between you & me only...saw the Dr. today, wants me to stop all activity, rest for two wks, ice & elevate...I was in such pain, I was crying, on new pain meds.;8/17/12 16:32 
3;Thank you!;8/17/12 17:03 
3;ur welcome;8/17/12 17:03 
3;So our you.;8/17/12 17:04 
3;Lol ok;8/17/12 17:10 
39;We are coming out, I have product to drop. The kids would like to see you, is it cool if they and adam hang out there?;8/17/12 18:25 
39;I am at dinner right now. I din't see why it would be an issue, unless I am still in the dog house.;8/17/12 18:43 
62;school is already showing they issued the refund...its for just over $7000 so can you let me know when it posts??? I have some Toms I have to get paid like ASAP;8/17/12 8:35 
62;I will check later today. I am in a meeting.;8/17/12 9:22 
63;You let your insulted cup in my office.;8/18/11 17:30 
63;Whoops. Ill grab it tomorrow;8/18/11 17:51 
3;Yeah sure;8/18/12 11:14 
3;Sweet its headed your way. I let you know when to expect it.;8/18/12 11:22 
3;K;8/18/12 11:22 
70;ey r so cheap.;8/18/12 12:12 
70;Hi cindy, I was wondering if u know what school charges for Microsoft office? Or if I could convince you to have ur daughter pick up a copy from school bc th;8/18/12 12:12 
62;Please tell me it posted :'(;8/18/12 12:52 
70;school cannot sell office any more. You have to buy online somewhere. I can ask Sara to get you one. I will let you know. Mac or pc?;8/18/12 13:12 
62;:'( crap crap crap crap crap...ok thank :-/;8/18/12 13:14 
62;Nope. Nothing showing up.;8/18/12 13:14 
70;I forgot that school stopped. I need a copy for pc;8/18/12 15:06 
70;I will see if she can get it.;8/18/12 20:15 
83;Oh Jeanette, i am so sorry that you are having this set back. Is there anything i can do?;8/18/12 20:17 
62;Lulu ate a cd or dvd. What was laying around.;8/18/12 20:18 
62;I only found a small amt left, rest is in her belly.;8/18/12 20:19 
83;It will just take time.  It is painful to walk, hopefully I'll feel better soon.;8/18/12 20:28 
83;I know how frustrating this is for you. Stay positive and focused. You will heal - on God's schedule.;8/18/12 20:29 
83;No, but if you need some company, I can come by and cheer you up.;8/18/12 20:31 
83;I can't hurry it at this point.;8/18/12 20:31 
62;She now chewed one of the crocs shoes I bought for myself but ended up giving to you. I think she is pissed at you.;8/18/12 20:47 
3;What u doing tonight? I'm in town;8/18/12 21:04 
3;Sorry man, flying out of O'Hare in a few hours, won't be back till next week ;8/18/12 21:23 
40;Traffic is gridlocked, we aren't going to beat you there. Going to exit highway asap.;8/19/11 18:15 
40;I will go get timmy and meet you all there.;8/19/11 18:35 
40;Ok, we are almost there;8/19/11 18:36 
40;We are at a table. What do you want in your pizza?;8/19/11 18:45 
13;Smile i pray to be an angle one day wow me flying in jet over you we are in a advance world of tex!;8/19/12 10:43 
2;You take off already?;8/19/12 15:23 
2;In virginia yes;8/19/12 15:25 
2;Lol, nice! Ok then, see you when you get back!;8/19/12 15:26 
13;"Have safe trip. Smile"" think. You never no you may even run for president.";8/19/12 8:44 
13;Haha I don't want that job;8/19/12 8:45 
13;Never say no! Its in christ hands.;8/19/12 8:46 
13;Hope your a live see i care i might be dead some one else could be texing four my courpse;8/20/11 13:18 
13;Creepy;8/20/11 13:24 
13;I no that what make me unique;8/20/11 13:25 
